OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
754808,04092017491,MOE'S SOUTHWEST GRILL #100789,5020 ARCO ST ,,CARY,NC,27519,(919) 230-1720,2016/12/16 00:00:00+00,Restaurant,18283,-78.88191924,35.83347908,M
754809,04092021314,Speedway #6986,3912 Western BLVD ,,RALEIGH,NC,27606,(919) 833-1021,2005/03/14 00:00:00+00,Food Stand,18316,-78.69123608,35.78500652,M
754810,04092016762,THE HOP YARD,1141 FALLS RIVER AVE.,STE. 122,RALEIGH,NC,27614,(919) 971-0631,2014/09/24 00:00:00+00,Restaurant,18328,-78.58877443,35.90718863,M
754811,04092018231,Cha House,3001 HILLSBOROUGH ST,Suite 108,RALEIGH,NC,27607,(919) 594-1980,2019/11/15 00:00:00+00,Restaurant,18331,-78.67702669,35.78909106,M
754812,04092018320,Mecca Market,3913 Western BLVD ,,RALEIGH,NC,27606,(919) 613-1286,2020/02/07 00:00:00+00,Restaurant,18335,-78.69106881,35.78402232,M
754813,04092030464,Antojitos Mexicanos La Favorita (WCID #753),5920  Lake Wheeler RD ,Sunoco Gas Station,RALEIGH,NC,27606-9517,(919) 247-4869,2020/02/11 00:00:00+00,Mobile Food Units,18337,-78.69003155,35.70042147,T
754814,04092017238,Mediterra,108 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 762-7851,2016/06/09 00:00:00+00,Restaurant,18340,-78.84948074,35.66266499,M
754815,04092040325,WICKED LINKS #1 (WCID #493),4601 CAPITAL BLVD,,RALEIGH,NC,27615,(919) 855-8548,2014/08/16 00:00:00+00,Pushcarts,18350,-78.58176392,35.84605672,M
754816,04092016788,RALPH E. CAPPS TEEN CENTER GRILL,721 N. RALEIGH BLVD.,,RALEIGH,NC,27610,(919) 250-3595,2014/10/16 00:00:00+00,Restaurant,18359,-78.61395865,35.79169486,M
754817,04092017321,WENDY'S #6339,2091 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 569-2133,2016/09/13 00:00:00+00,Restaurant,18368,-78.53253168,35.94845207,M
754818,04092017521,MCDONALDS #13159,1725 New Hope Church Rd,,RALEIGH,NC,27609,(919) 713-0903,2017/02/22 00:00:00+00,Restaurant,18370,-78.60826495,35.83722719,M
754819,04092017544,FIRST WATCH BRADFORD,1325 BRADFORD VIEW DR ,,CARY,NC,27513,(919) 655-8005,2017/03/06 00:00:00+00,Restaurant,18372,-78.84569222,35.79251025,M
754820,04092025302,PIZZA HUT #36600,3116 HILLSBOROUGH ST ,STE 103,RALEIGH,NC,27607,(919) 833-1213,2019/12/12 00:00:00+00,Food Stand,18376,-78.67828811,35.79041744,M
754821,04092018271,Marco's Pizza 8533,5621 ATLANTIC AVE,,RALEIGH,NC,27615,(919) 916-1500,2019/12/10 00:00:00+00,Restaurant,18377,-78.60018528,35.86223865,M
754822,04092016956,CITY BARBEQUE- GARNER,110 CABELA DR ,,GARNER,NC,27529,(919) 258-2009,2015/06/12 00:00:00+00,Restaurant,18381,-78.58356211,35.69799194,M
754823,04092021859,Ladyfingers Caterers,627 E Whitaker Mill RD ,,RALEIGH,NC,27608,(919) 828-2270,2015/07/14 00:00:00+00,Food Stand,18382,-78.63053647,35.8074913,M
754824,04092018151,PEARL 88,3215 AVENT FERRY RD ,,RALEIGH,NC,27606-2720,(919) 233-8776,2019/08/13 00:00:00+00,Restaurant,18391,-78.69565606,35.76673883,M
754825,04092160061,Elmcroft of Northridge,600 Newton RD ,,RALEIGH,NC,27615,(919) 848-4906,2007/07/26 00:00:00+00,Institutional Food Service,18398,-78.63711313,35.87834919,M
754826,04092016440,CASE DINING HALL,240 JETER DR ,,RALEIGH,NC,27695,(919) 515-2100,2013/06/06 00:00:00+00,Restaurant,18407,-78.67872874,35.78448278,M
754827,04092017270,WENDY'S #6332,1150 EDWARDS MILL RD ,,RALEIGH,NC,27607-3876,(919) 854-4491,2016/08/25 00:00:00+00,Restaurant,18408,-78.72658903,35.79833812,M
754828,04092017300,WENDY'S #6324,4023 Davis DR ,,MORRISVILLE,NC,27560,(919) 467-3966,2016/08/29 00:00:00+00,Restaurant,18409,-78.85701601,35.83815015,M
754829,04092025258,The Factory Ballfields Concession Stand,1845 Grandmark Street ,,WAKE FOREST ,NC,27587,,2019/04/30 00:00:00+00,Food Stand,18416,-78.52343343,35.94940141,M
754830,04092018105,Zaxby's #69201,1171 PINE PLAZA DR ,,APEX,NC,27523-6408,,2019/05/31 00:00:00+00,Restaurant,18417,-78.83219078,35.7473816,M
754831,04092018103,Panda House Chinese Restaurant,1462 Garner Station BLVD ,,RALEIGH,NC,27603,(919) 779-3588,2019/05/24 00:00:00+00,Restaurant,18421,-78.65475896,35.72582345,M
754832,04092018110,Himalayan Grill and Bar,1207 KILDAIRE FARM RD,J,CARY,NC,27511-7704,(919) 377-0117,2019/06/06 00:00:00+00,Restaurant,18422,-78.78219496,35.76380548,M
754833,04092018119,Osha Thai Kitchen and Sushi,242 S MAIN ST,,HOLLY SPRINGS,NC,27540-9094,(919) 601-9188,2019/06/24 00:00:00+00,Restaurant,18423,-78.83395027,35.64920445,M
754834,04092018346,BREW TO BREW,8369 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 858-5007,2020/03/31 00:00:00+00,Restaurant,18429,-78.68223183,35.90105252,M
754835,04092018370,Jonathan's Sports Lounge & Grill,3400 New Birch DR ,,RALEIGH,NC,27610,(919) 692-5095,2020/05/21 00:00:00+00,Restaurant,18430,-78.59862151,35.74660149,M
754836,04092015276,SALEM STREET PUB,113 N SALEM ST ,,APEX,NC,27502,(919) 387-9992,2008/10/31 00:00:00+00,Restaurant,18438,-78.85154824,35.73118528,T
754837,04092018377,Nancy Jo's Deli,1209 Agriculture ST ,,RALEIGH,NC,27603,(919) 828-8367,2020/06/04 00:00:00+00,Restaurant,18433,-78.66480266,35.76412469,M
754838,04092018274,The Cypress of Raleigh Club Main Kitchen,8801 Cypress Lakes DR ,,RALEIGH,NC,27615,(919) 518-8923,2019/12/17 00:00:00+00,Restaurant,18452,-78.66056363,35.90013964,M
754839,04092015578,CANTINA 18,433  DANIELS  ST ,,RALEIGH,NC,27605,(919) 835-9911,2010/03/04 00:00:00+00,Restaurant,18459,-78.66157335,35.79001079,M
754840,04092016948,HIBACHI SUSHI,3217 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 233-9119,2015/06/03 00:00:00+00,Restaurant,18465,-78.69565606,35.76673883,M
754841,04092025280,Harris Teeter #494 Produce,1273 NW MAYNARD RD,,CARY,NC,27513,,2019/08/26 00:00:00+00,Food Stand,18468,-78.81193845,35.78534681,M
754842,04092018174,Farm House Cafe,320 Vintage Point LN ,,WENDELL,NC,27591,(919) 334-8501,2019/09/10 00:00:00+00,Restaurant,18469,-78.42877202,35.77122092,M
754843,04092021847,FOOD LION #2199 PRODUCE,12345 STRICKLAND RD ,,RALEIGH,NC,27613,(919) 846-3589,2015/04/29 00:00:00+00,Food Stand,18480,-78.7027985,35.90556189,M
754844,04092018131,Starbucks NCSU,2610 CATES AVE,,RALEIGH,NC,27607,(919) 513-2013,2019/07/08 00:00:00+00,Restaurant,18494,-78.67872874,35.78448278,M
754845,04092030428,TACOS LAS CAROLINAS (WCID #715),942 Durham RD ,Shell Gas Station,WAKE FOREST,NC,27587-2232,(919) 649-7511,2019/07/18 00:00:00+00,Mobile Food Units,18495,-78.54328646,35.97854074,M
754846,04092016951,THE PHARMACY CAFE,702 PERSON ST ,,RALEIGH,NC,27604,(919) 832-6432,2015/06/11 00:00:00+00,Restaurant,18482,-78.63427779,35.78910664,M
754847,04092018391,EL AMIGO MEXICAN RESTAURANT,404 W CHATHAM ST ,,CARY,NC,27511,(919) 317-0016,2020/06/26 00:00:00+00,Restaurant,18497,-78.78845716,35.78703957,M
754848,04092021585,HARRIS TEETER #331 DELI/BAKERY,3430 TEN TEN RD ,,CARY,NC,27518,(919) 387-8272,2009/09/24 00:00:00+00,Food Stand,18503,-78.79278417,35.70189107,M
754849,04092015050,CHIPOTLE MEXICAN GRILL #1087,100-103 Wrenn DR ,,CARY,NC,27511,(919) 462-1223,2008/01/22 00:00:00+00,Restaurant,18501,-78.78349077,35.76489071,M
754850,04092021939,DONOVAN'S DISH,800 W WILLIAMS ST ,STE 112,APEX,NC,27502,(919) 651-8309,2016/02/08 00:00:00+00,Food Stand,18509,-78.86480181,35.73964723,M
754851,04092017152,ARBYS #6657,9221 FAIRBANKS RD ,,RALEIGH,NC,27613,(919) 329-2768,2016/02/22 00:00:00+00,Restaurant,18511,-78.72644123,35.89837825,M
754852,04092018323,Sugar Magnolia Cafe,219 S WHITE ST ,,WAKE FOREST,NC,27587,(919) 435-4436,2020/02/18 00:00:00+00,Restaurant,18518,-78.50968138,35.97753302,M
754853,04092018147,Secrets Cajun Kitchen,4511 NEW BERN AVE,,RALEIGH,NC,27610,(919) 322-4048,2019/08/05 00:00:00+00,Restaurant,18534,-78.55938498,35.79875761,M
754854,04092021888,LOWES FOODS #191 BEEF SHOP,9600 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 847-5661,2015/10/02 00:00:00+00,Food Stand,18539,-78.65568292,35.90277448,M
754855,04092017041,FIREHOUSE SUBS #1138,4111 ED DR ,,RALEIGH,NC,27612,(919) 783-7102,2015/09/22 00:00:00+00,Restaurant,18540,-78.70458274,35.82558522,M
754856,04092017999,APPLEBEES GRILL & BAR,1480 N MAIN  ST ,,FUQUAY VARINA ,NC,27526,(919) 552-1521,2018/12/13 00:00:00+00,Restaurant,18546,-78.76682544,35.59397891,M
754857,04092040375,Carolina Slow Smoke (WCID #734),903 N Smithfield Drive,,KNIGHTDALE,NC,27545,(919) 805-1178,2019/08/20 00:00:00+00,Pushcarts,18537,-78.4870177,35.79556703,M
754858,04092040374,Wicked Links #6 (WCID #733),11800 Galaxy Drive,,WAKE FOREST,NC,27587,(919) 855-8548,2019/08/14 00:00:00+00,Pushcarts,18558,-78.53891541,35.96854995,M
754859,04092025276,Square Burgers,225 E MARTIN ST ,,RALEIGH,NC,27601-1316,(919) 896-6600,2019/07/29 00:00:00+00,Food Stand,18556,-78.63544584,35.77685868,M
754860,04092141847,Southern Wake Academy Concession Stand,5108 OLD POWELL RD,,HOLLY SPRINGS,NC,27540,(919) 770-9434,2020/02/06 00:00:00+00,Food Stand,18563,-78.8191999,35.6127797,M
754861,04092160065,BROOKDALE CARY FOOD SERVICE,7870 CHAPEL HILL RD ,,CARY,NC,27573,(919) 852-1355,2008/09/19 00:00:00+00,Institutional Food Service,18580,-78.76164216,35.79641259,M
754862,04092018187,ZAXBY'S,1021 N HARRISON  AVE ,,RALEIGH,NC,27513,(919) 481-2070,2019/09/26 00:00:00+00,Restaurant,18564,-78.78302072,35.8036362,M
754863,04092018192,Cava Midtown,1100 Merchantile DR ,Suite 100,RALEIGH,NC,27609,(919) 276-4591,2019/10/01 00:00:00+00,Restaurant,18566,0,0,U
754864,04092040366,Top Dog Franks (WCID #657),10125 Division DR ,,RALEIGH,NC,27603,(919) 836-1515,2018/12/05 00:00:00+00,Pushcarts,18601,-78.7114342,35.63398295,M
754865,04092030381,Sticky Rice (WCID #654),927 Durham RD ,Suite 107,Wake Forest,NC,27587,(919) 805-8045,2018/11/06 00:00:00+00,Mobile Food Units,18603,-78.54094643,35.97615047,M
754866,04092017237,GRANDMA'S DINER,11216-106 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 556-9600,2016/06/03 00:00:00+00,Restaurant,18570,-78.53929729,35.95044368,M
754867,04092040376,D & D Dogs & Catering (WCID #739),2161 S WILMINGTON ST ,,RALEIGH,NC,27603-2559,(919) 805-0393,2019/09/17 00:00:00+00,Pushcarts,18594,-78.64171063,35.75324624,M
754868,04092021931,Circle K   #0846,1800 LAURA DUNCAN RD ,,APEX,NC,27523-1564,(919) 387-7984,2016/02/29 00:00:00+00,Food Stand,18612,-78.83458707,35.74814473,M
754869,04092030391,Corner Boys BBQ (WCID #676),2161 S Wilmington  ST ,,RALEIGH,NC,27603,(919) 889-3882,2019/01/31 00:00:00+00,Mobile Food Units,18605,-78.64171063,35.75324624,M
754870,04092025282,Alimentari,500 E DAVIE ST,Suite 136,RALEIGH,NC,27601,(919) 316-0468,2019/09/17 00:00:00+00,Restaurant,18615,-78.63206132,35.77487463,M
754871,04092018178,SmokeStacks Cafe,701 E LANE ST ,,RALEIGH,NC,27601,(919) 736-6408,2019/09/18 00:00:00+00,Restaurant,18616,-78.62913849,35.78369416,M
754872,04092017127,HOLIDAY INN EXPRESS BREAKFAST,3618 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 256-2800,2016/01/05 00:00:00+00,Restaurant,18623,-78.57835567,35.7963578,M
754873,04092018034,Benchwarmers Bagels,500-107 E Davie ST ,,RALEIGH,NC,27601,(984) 232-8122,2019/01/23 00:00:00+00,Restaurant,18606,-78.63247092,35.77531669,M
754874,04092021926,CIRCLE K #2703126,3220 POOLE RD ,,RALEIGH,NC,27610,,2016/01/05 00:00:00+00,Food Stand,18624,-78.58406526,35.77093117,M
754875,04092018184,Dunkin Donuts/Baskin Robbins 334786,5265 SIX FORKS RD ,,RALEIGH,NC,27609-4431,(919) 571-1303,2019/09/25 00:00:00+00,Restaurant,18626,-78.64315826,35.85330887,M
754876,04092040326,WICKED LINKS #2 (WCID #494),11800 GALAXY DRIVE,,WAKE FOREST,NC,27587,(919) 855-8548,2014/08/16 00:00:00+00,Pushcarts,18636,-78.53891541,35.96854995,M
754877,04092025287,Amazon Prime Now,1590 WOLFPACK LN,,RALEIGH,NC,27609,(919) 790-1024,2019/10/25 00:00:00+00,Food Stand,18654,-78.61333543,35.82393272,M
754878,04092018220,Casa Cubana,10901 Forest Pines DR ,,RALEIGH,NC,27614,(919) 435-8556,2019/11/06 00:00:00+00,Restaurant,18655,-78.54524907,35.9442777,M
754879,04092018216,Nukkad Restaurant,1710 HIGH HOUSE RD,,CARY,NC,27513,(919) 378-9083,2019/11/05 00:00:00+00,Restaurant,18665,-78.84401301,35.79274209,M
754880,04092018221,Showmars,4203 CORNERS PKWY,Suite 120,RALEIGH,NC,27617,(984) 888-0161,2019/11/07 00:00:00+00,Restaurant,18679,-78.7867378,35.91883089,M
754881,04092016908,COURTHOUSE DELI,316 FAYETTEVILLE ST.,,RALEIGH,NC,27601,,2015/04/20 00:00:00+00,Restaurant,18680,-78.63982973,35.7762647,M
754882,04092018224,The Pho Place,3607-117 FALLS RIVER  AVE ,,RALEIGH,NC,27614,(919) 900-7518,2019/11/07 00:00:00+00,Restaurant,18656,-78.56526166,35.93010621,M
754883,04092016734,GROCERY BOY JR.,1912 W GARNER  RD ,,GARNER,NC,27529,(919) 772-5018,2014/08/22 00:00:00+00,Restaurant,18683,-78.6258069,35.72598424,M
754884,04092014461,Starbucks Coffee #9657,3608 Davis DR,,MORRISVILLE,NC,27560,(919) 460-1170,2005/12/01 00:00:00+00,Restaurant,18695,-78.84755942,35.82156249,M
754885,04092017235,RISE BISCUITS & DONUTS,8301-101 BRIER CREEK PKY ,,RALEIGH,NC,27617,(984) 244-7218,2016/06/02 00:00:00+00,Restaurant,18659,-78.78526235,35.90870808,M
754886,04092017236,WINE & BEER 101,1228-104 HERITAGE LINKS DR ,,WAKE FOREST,NC,27587,(919) 554-4638,2016/06/03 00:00:00+00,Restaurant,18660,-78.5032074,35.94680932,M
754887,04092018148,Biscuitville #194,3928 WESTERN BLVD,,RALEIGH,NC,27606,,2019/08/21 00:00:00+00,Restaurant,18706,-78.69252351,35.78576143,M
754888,04092018223,Jumbo China,404-183 E SIX FORKS RD ,,RALEIGH,NC,27609,(919) 546-8858,2019/11/07 00:00:00+00,Restaurant,18678,-78.62593575,35.82034681,M
754889,04092021836,FOOD LION #727 DELI,900 NE MAYNARD RD ,,CARY,NC,27513,(919) 460-6274,2015/02/27 00:00:00+00,Food Stand,18717,-78.76838489,35.80043169,M
754890,04092030473,Cousin's Maine Lobster #3 (WCID #762),3209 GRESHAM LAKE RD,Suite 119,RALEIGH,NC,27615-3757,(919) 559-2673,2020/03/31 00:00:00+00,Mobile Food Units,18722,-78.58044821,35.88538074,M
754891,04092030278,BACKYARD BISTRO #2 (WCID #531),1235 HURRICANE ALLEY WAY ,,RALEIGH,NC,27607,(919) 851-6203,2015/04/06 00:00:00+00,Mobile Food Units,18724,-78.72554709,35.79896666,M
754892,04092030424,Goodness GraceUs  (WCID# 626),2161 S WILMINGTON ST ,,RALEIGH,NC,27603,,2019/05/29 00:00:00+00,Mobile Food Units,18702,-78.64171063,35.75324624,M
754893,04092018360,CHICK-FIL-A #01573,8901 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 293-0100,2020/05/01 00:00:00+00,Restaurant,18727,-78.79049975,35.901065,M
754894,04092030438,Jerk Man Island Cuisine (WCID #732),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 943-7074,2019/08/21 00:00:00+00,Mobile Food Units,18707,-78.64171063,35.75324624,M
754895,04092018378,Pleasant Grove Church,1528 Davis DR ,,CARY,NC,27519,(919) 363-5198,2020/05/29 00:00:00+00,Restaurant,18729,-78.84348956,35.76990031,M
754896,04092040178,Pinhead Investments #1 (WCID #125),000 Block Jones  ST ,,RALEIGH,NC,27602,(919) 345-8138,2006/06/16 00:00:00+00,Pushcarts,18710,0,0,U
754897,04092018382,Annelore's German Bakery,308 W Chatham ST ,,Cary,NC,27511,(919) 267-6846,2020/06/11 00:00:00+00,Restaurant,18731,-78.78657347,35.787241,M
754898,04092018363,Kwench Juice Cafe ,9660-142 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 803-0104,2020/05/07 00:00:00+00,Restaurant,18728,-78.60229361,35.90546933,M
754899,04092021963,PUBLIX #1520 DELI,3480 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 303-4024,2016/05/23 00:00:00+00,Food Stand,18738,-78.79652253,35.70711378,M
754900,04092030305,THE 13TH TACO (WCOD #568),10511-119 Shadowlawn DR ,,Raleigh,NC,27614,(919) 552-8868,2016/05/10 00:00:00+00,Mobile Food Units,18737,-78.58941339,35.90833211,M
754901,04092030475,Walking Crab (WCID #764),10012 CAPITAL BLVD,,WAKE FOREST,NC,27587-7786,(919) 977-3515,2020/04/09 00:00:00+00,Mobile Food Units,18741,-78.54484847,35.91917418,M
754902,04092018352,Prime Barbeque,403 KNIGHTDALE STATION RUN,,KNIGHTDALE,NC,27545,(919) 373-8076,2020/04/22 00:00:00+00,Restaurant,18742,-78.47356613,35.79722482,M
754903,04092018341,Rise Biscuits & Donuts,6325-33 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(984) 200-5751,2020/04/07 00:00:00+00,Restaurant,18740,-78.62102418,35.86869281,M
754904,04092025313,On Board Catering,2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,,2020/06/23 00:00:00+00,Food Stand,18745,-78.63902655,35.752054,M
754905,04092018392,ACADEMY STREET BISTRO,200 S ACADEMY ST ,STE 100,CARY,NC,27511,(919) 377-0509,2020/06/30 00:00:00+00,Restaurant,18746,-78.78170139,35.78644735,M
754906,04092030459,Izakaya Gastropubs (WCID #722),2201 S WILMINGTON ST ,,RALEIGH,NC,27603-2559,(919) 916-9293,2020/01/28 00:00:00+00,Mobile Food Units,18783,-78.63902655,35.752054,M
754907,04092016757,LEESVILLE TAP ROOM,13200 STRICKLAND  RD ,STE 104,RALEIGH,NC,27613,(919) 870-1515,2014/09/15 00:00:00+00,Restaurant,18788,-78.72593809,35.90878313,M
754908,04092016770,DON BETO'S TACOS,421 CHAPANOKE RD ,,RALEIGH,NC,27603,(919) 977-1071,2014/10/02 00:00:00+00,Restaurant,18790,-78.65333581,35.73464573,M
754909,04092015733,CHECKER'S PIZZA & SUBS,2720-126 LAKE WHEELER ROAD,,RALEIGH,NC,27603,(919) 821-1111,2010/10/07 00:00:00+00,Restaurant,18758,-78.6802369,35.74322252,M
754910,04092018202,BREEZE THRU #30005,5016 Commons Hill DR ,,CARY,NC,27519,(919) 462-8316,2019/10/16 00:00:00+00,Restaurant,18795,-78.87216538,35.80199412,M
754911,04092018204,Rosewater Kitchen and Bar,110 PARK AT NORTH HILLS ST,,RALEIGH,NC,27609,(919) 424-7886,2019/10/18 00:00:00+00,Restaurant,18796,-78.64031556,35.83755332,M
754912,04092030449,Crazy Guys Grill (WCID #634),903 N SMITHFIELD RD,,KNIGHTDALE,NC,27545-7719,(984) 294-6563,2019/11/06 00:00:00+00,Mobile Food Units,18798,-78.48796476,35.79576936,M
754913,04092016766,FAMOUS TOASTERY,316 COLONADES WAY ,SUITE 201C,CARY,NC,27518,(919) 655-1971,2014/09/22 00:00:00+00,Restaurant,18803,-78.77756307,35.73853619,M
754914,04092018109,Panera Bread #6073,1330 N MAIN ST,,FUQUAY VARINA,NC,27526-2617,,2019/06/05 00:00:00+00,Restaurant,18814,-78.77807837,35.59144011,T
754915,04092017336,GREENWAY BEER AND WINE,7530 RAMBLE WAY ,SUITE 103,RALEIGH,NC,27616,(919) 803-6920,2016/09/27 00:00:00+00,Restaurant,18819,-78.537511,35.87630713,M
754916,04092017445,METRO DINER #3002,6325-73 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 578-9053,2016/09/30 00:00:00+00,Restaurant,18820,-78.62102418,35.86869281,M
754917,04092030317,MOONRUNNERS SALOON (WCID #577),7237 BLANEY BLUFFS LN ,,RALEIGH,NC,27606,(919) 662-5119,2016/11/15 00:00:00+00,Mobile Food Units,18821,-78.71942174,35.69622461,M
754918,04092017482,SAKURA 8,2634 TIMBER DR ,,GARNER,NC,27529,(984) 233-5100,2016/11/23 00:00:00+00,Restaurant,18823,-78.63679241,35.71604965,M
754919,04092018102,Marco's Pizza,11712 RETAIL DR,,WAKE FOREST,NC,27587-7349,,2019/05/20 00:00:00+00,Restaurant,18831,-78.5434927,35.96629568,M
754920,04092025259,Southern Pasta Company @ TKA,2201 S Wilmington ST ,,RALEIGH,NC,27603,(919) 749-1312,2019/05/08 00:00:00+00,Food Stand,18832,-78.63902655,35.752054,M
754921,04092021831,HARRIS TEETER #319 MEAT & SEAFOOD,2051 W. MILLBROOK ROAD,,RALEIGH,NC,27612,(919) 787-1364,2015/02/13 00:00:00+00,Food Stand,18838,-78.67971393,35.85737248,M
754922,04092020789,Domino's Pizza,4237-103 Louisburg RD ,,RALEIGH,NC,27604-4348,(919) 872-7222,1997/08/01 00:00:00+00,Food Stand,18835,-78.57731584,35.8413784,M
754923,04092018153,Union Special,2409 CRABTREE BLVD,,RALEIGH,NC,27604,(984) 200-3094,2019/08/23 00:00:00+00,Restaurant,18845,-78.61383129,35.80541069,M
754924,04092018164,DUNKIN' #347369,8710-100 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 784-0050,2019/08/28 00:00:00+00,Restaurant,18847,-78.74503936,35.88736454,M
754925,04092011723,Korner Cafe Food Court,4420 LAKE BOONE TRL,,RALEIGH,NC,27607-7505,(919) 784-3401,1995/08/23 00:00:00+00,Restaurant,18858,-78.70242018,35.81817246,M
754926,04092018145,Gamers Geekery & Tavern,107 EDINBURGH SOUTH DR,,CARY,NC,27511,,2019/07/26 00:00:00+00,Restaurant,18862,-78.79792507,35.7367619,M
754927,04092018194,Alpha Dawgs,6209 ROCK QUARRY RD,,RALEIGH,NC,27610,(984) 200-5637,2019/10/08 00:00:00+00,Restaurant,18868,-78.54796019,35.72312495,M
754928,04092011804,Taco Bell of Knightdale,7036 Us 64 E,,KNIGHTDALE,NC,27545-8800,(919) 217-9524,1996/01/03 00:00:00+00,Restaurant,18855,0,0,U
754929,04092018229,Uncorked Wine Bar,10511 Shawdowlawn DR ,Ste 111,RALEIGH,NC,27614,(984) 200-5423,2019/11/14 00:00:00+00,Restaurant,18867,0,0,U
754930,04092018196,POKANO POKE ISLAND GRILL,8107 Creedmoor RD ,Ste 110,RALEIGH,NC,27613,(984) 200-2990,2019/10/11 00:00:00+00,Restaurant,18870,-78.68116797,35.89788799,M
754931,04092016427,GINGER ASIAN CUISINE,2048 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 859-8998,2013/05/21 00:00:00+00,Restaurant,18877,-78.78068706,35.73567462,M
754932,04092016895,FIRST WATCH #517,6320-130 CAPITAL BLVD.,,RALEIGH,NC,27616,(919) 900-8355,2015/03/20 00:00:00+00,Restaurant,18874,-78.58011487,35.87107688,M
754933,04092016438,PDQ WAKE FOREST,11690 NORTHPARK DR ,,WAKE FOREST,NC,27587,(919) 648-4221,2013/05/31 00:00:00+00,Restaurant,18878,-78.54504471,35.96485726,M
754934,04092016442,STARBUCKS PRE-SECURITY,2400 JOHN BRANTLEY BLVD / RDU,,MORRISVILLE,NC,27560,(919) 840-7445,2013/06/10 00:00:00+00,Restaurant,18880,-78.78942259,35.86970668,M
754935,04092141848,Sanderson Athletic Indoor Concessions,5500 Dixon DR ,,RALEIGH,NC,27609,(919) 612-8302,2020/03/06 00:00:00+00,Limited Food Service,18888,-78.64657305,35.86106088,M
754936,04092025311,Biscuit Haven @TKA,2201 S WILMINGTON ST,,RALEIGH,NC,27603,(919) 572-0249,2020/04/24 00:00:00+00,Food Stand,18889,-78.63902655,35.752054,M
754937,04092018359,TROPICAL SMOOTHIE CAFE,2028 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 977-9506,2020/04/30 00:00:00+00,Restaurant,18890,-78.78068706,35.73567462,M
754938,04092030485,Dubz Grub (WCID #775),2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(919) 539-6022,2020/07/06 00:00:00+00,Mobile Food Units,18892,-78.63902655,35.752054,M
754939,04092018116,Mason's Famous Lobster Rolls,4121 MAIN AT NORTH HILLS ST,Suite 100,RALEIGH,NC,27609-5756,(984) 200-1845,2019/06/19 00:00:00+00,Restaurant,18893,-78.64323049,35.83718561,M
754940,04092018169,Reuben's NY Deli,170  E Davie ST ,,RALEIGH,NC,27601,(919) 389-7678,2019/09/05 00:00:00+00,Restaurant,18896,-78.63762576,35.77518054,M
754941,04092025298,Pizza Hut Delivery #036624,4011 Capital BLVD ,,RALEIGH,NC,27604,(919) 790-8111,2019/12/03 00:00:00+00,Food Stand,18902,-78.58372976,35.83623733,M
754942,04092018301,Memo's Pizza,1877 E Gannon AVE ,Suite 105,ZEBULON,NC,27597,(919) 646-0064,2019/12/31 00:00:00+00,Restaurant,18899,-78.35434331,35.82174682,M
754943,04092018348,Subway #2017,"6320  Capital Blvd, Ste 133",,RALEIGH,NC,27616,(919) 878-1777,2020/04/14 00:00:00+00,Restaurant,18910,-78.57847002,35.87073633,M
